from,post_id,text,publish_time,cnt_retweet,cnt_agree,cnt_comment,user_id,screen_name,name,url,action,avatar,img,imgs,query,sentiment_score,cluster,keywords
weibo,5028448766787885,#问界M7车祸四大疑问#媒体四问：AEB紧急制动等功能是否响应，搭载的是哪家的智驾系统，为何没有碰撞自动解锁、隐藏式门把手没有弹出是否影响救援…… ,2024-04-29 10:51:12,12,215,31,2476894617,IT观察猿,IT观察猿,https://weibo.com/2476894617/ObW56stQ1,post,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/93a26999ly8gxuuqnuup7j20u00u0gns.jpg?KID=imgbed,tva&Expires=1716301983&ssig=XCVknBtM3V",https://wx1.sinaimg.cn/orj960/93a26999gy1hp7igclvb8j20u01j07be,"['https://wx1.sinaimg.cn/orj960/93a26999gy1hp7igclvb8j20u01j07be', 'https://wx1.sinaimg.cn/orj960/93a26999gy1hp7igd4ae2j20u01bwag4', 'https://wx1.sinaimg.cn/orj960/93a26999gy1hp7igdlqcej20u01itn3a', 'https://wx1.sinaimg.cn/orj960/93a26999gy1hp7ige293ej20u019fgr5']",#问界M7车祸四大疑问#,0.0,四大疑问_说明,['#问界M7车祸四大疑问#']
weibo,5028162364247428,#问界将为家属提供一切可能的支持#合着这每年那么多车辆事故，怎么没有要车企赔钱的，现在都不追究驾驶员责任，开始追究车企了？目前为止就算是最新的智驾l4，也是驾驶员是主要负责人，需要人工干预。况且这个又不是智驾版本，声讨车企的人是不是有点毛病。 ,2024-04-28 15:53:09,0,150,81,6446421289,折木逍遥,折木逍遥,https://weibo.com/6446421289/ObODahOWU,post,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/0072gwEVly8gdi6p47z46j30u00u040q.jpg?KID=imgbed,tva&Expires=1716302005&ssig=b%2BDzjHhSaD",,[],#问界将为家属提供一切可能的支持#,-1.0,问界回应,['#问界将为家属提供一切可能的支持#']
weibo,5029149098116299,#问界M7事故砸窗救援者在现场大哭#不知道这个视频能存活多久？ ,2024-05-01 09:14:05,2,120,31,1979911501,值接Talk,值接Talk,https://weibo.com/1979911501/OceiFy3q3,post,"https://tvax2.sinaimg.cn/crop.0.0.600.600.1024/76030d4dly8hi8mn3631ej20go0got9e.jpg?KID=imgbed,tva&Expires=1716302034&ssig=PMVUVXHFn5",https://wx1.sinaimg.cn/orj960/76030d4dly1hp9qwhk49fj20z4258wmg,['https://wx1.sinaimg.cn/orj960/76030d4dly1hp9qwhk49fj20z4258wmg'],#问界M7事故砸窗救援者在现场大哭#,0.5,,['#问界M7事故砸窗救援者在现场大哭#']
weibo,5031050415181804,【#问界回应M7事故四大疑问#：#山西问界M7事故碰撞时车速超AEB范围#】 5月6日，@AITO汽车 发布《关于山西省侯平高速路段交通事故中问界新M7 Plus相关技术问题的说明》。#山西问界M7事故车门自动解锁因碰撞失效#  疑问一：自动紧急制动（AEB）功能为何没有成功避免碰撞？ - 事故车辆在碰撞发生前 ,2024-05-06 15:09:14,141,8303,1324,6004281123,梨视频,梨视频,https://weibo.com/6004281123/Od1LjlK1u,post,"https://tvax4.sinaimg.cn/crop.0.0.600.600.1024/006yllNVly8h8wegdfz5fj30go0gojru.jpg?KID=imgbed,tva&Expires=1716302041&ssig=TWc9FJLyus",https://wx1.sinaimg.cn/orj960/006yllNVgy1hpft91n9kyj30hu0yiq7f,['https://wx1.sinaimg.cn/orj960/006yllNVgy1hpft91n9kyj30hu0yiq7f'],#问界回应M7事故四大疑问#,0.5,四大疑问_说明,['#问界回应M7事故四大疑问#']
weibo,5028083461788858,#问界M7起火#太讽刺了 连hw都这么吹 不知道国内企业能有几个务实的，这些事最好发生在那些吹吹捧人身上。 ,2024-04-28 10:39:37,0,102,2,2726407535,财哥带你飞,财哥带你飞,https://weibo.com/2726407535/ObMzU7vmy,post,"https://tvax2.sinaimg.cn/crop.0.0.200.200.1024/a281ad6fly8hpcblrl563j205k05kmx4.jpg?KID=imgbed,tva&Expires=1716302042&ssig=yaPOmdtSNk",,[],#问界M7起火#,-1.0,事故,['#问界M7起火#']
weibo,5031057586128042,#AITO汽车发布山西问界M7事故说明#条理回答的很清楚，没有规避问题 ,2024-05-06 15:37:44,7,659,155,6502472067,邹嘉晨,邹嘉晨,https://weibo.com/6502472067/Od1WSpIbo,post,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/00763I1Jly8hn37o24l9gj30u00u00ue.jpg?KID=imgbed,tva&Expires=1716302049&ssig=3KI%2FQ67y1w",https://wx1.sinaimg.cn/orj960/00763I1Jgy1hpfu3d6hwcj30u03d1qjh,"['https://wx1.sinaimg.cn/orj960/00763I1Jgy1hpfu3d6hwcj30u03d1qjh', 'https://wx1.sinaimg.cn/orj960/00763I1Jgy1hpfu3dx6g7g30hs08k4qp', 'https://wx1.sinaimg.cn/orj960/00763I1Jgy1hpfu3exgwkg30hs08lnpd']",#AITO汽车发布山西问界M7事故说明#,0.5,四大疑问_说明,['#AITO汽车发布山西问界M7事故说明#']
weibo,5031061543720290,#问界回应M7事故四大疑问##AITO汽车发布山西问界M7事故说明#官方回应来了，针对此次事故大家比较关心的极大疑问，可以说已经给出很详细的解答了！ ,2024-05-06 15:53:27,53,301,55,3884760699,搞机梓凡,搞机梓凡,https://weibo.com/3884760699/Od23gfBOG,post,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/e78cbe7bly8gr38kn7dfoj20e80e83yo.jpg?KID=imgbed,tva&Expires=1716302057&ssig=vxFn7jtNec",https://wx1.sinaimg.cn/orj960/e78cbe7bgy1hpfui5tqqlj20q9183tfw,"['https://wx1.sinaimg.cn/orj960/e78cbe7bgy1hpfui5tqqlj20q9183tfw', 'https://wx1.sinaimg.cn/orj960/e78cbe7bgy1hpfui6b9z1j20hs08k74k', 'https://wx1.sinaimg.cn/orj960/e78cbe7bgy1hpfui6rvtdj20hs08lmxi']",#问界回应M7事故四大疑问#,1.0,四大疑问_说明,"['#AITO汽车发布山西问界M7事故说明#', '#问界回应M7事故四大疑问#']"
weibo,5029341090289099,好大的一口锅，这是没事搞事也要把华为搞死，国内的二狗子真的被媳妇收买了，天天想着当汉奸。  寂寞梧桐 在 @知乎 回答了问题：问界 M7 事件家属发声明，称「希望大家不要再打扰我和我的家人」，哪些信息值得关注？ 👉 http://t.cn/A6TFsssP （想看更多？下载 @知乎 App：http://t.cn/RJwqiFV ） ,2024-05-01 21:56:59,0,0,0,5782162916,n丝粉的磊磊儿辫小,n丝粉的磊磊儿辫小,https://weibo.com/5782162916/Ocjil1dcT,post,"https://tvax1.sinaimg.cn/crop.0.0.996.996.1024/006jjmIcly8fyb8mu92hvj30ro0ro77u.jpg?KID=imgbed,tva&Expires=1716302067&ssig=EI%2BZmdYFa7",,[],#问界M7事故家属发声#,1.0,家属发声,['知乎']
weibo,5028256754172356,问界M7这次事故，只说两点。 #问界m7起火##问界m7##问界#  http://t.cn/A6TgICyW ,2024-04-28 22:08:12,7,42,13,2370219502,吉姆快开车,吉姆快开车,https://weibo.com/2370219502/ObR5phvq4,post,"https://tvax1.sinaimg.cn/crop.0.0.640.640.1024/8d46adeely8ff9hfgirhjj20hs0hs75g.jpg?KID=imgbed,tva&Expires=1716302113&ssig=P5yVNXLcHd",,[],#问界M7起火#,0.5,事故,"['#问界M7起火#', '#问界M7#']"
weibo,5028150843542389,#问界回应车辆起火司乘3人遇难# 这个事情里面有很多争论，但很多争议的基点都是错误的，也不知道是故意的还是存心的。  首先车非智驾版，意味着没有开启智驾，所有说什么智驾有风险，个人要谨慎的，虽然没说错，但也都是在胡说，这事和智驾没有关系。有人说那AEB也和智驾没关系，这个事情，也不能说没 ,2024-04-28 15:07:22,49,856,290,1095240537,万能的大熊,万能的大熊,https://weibo.com/1095240537/ObOkAeRxj,post,"https://tvax4.sinaimg.cn/crop.0.0.943.943.1024/001c7w5Xly8hcqzoyy3luj60q70q7myu02.jpg?KID=imgbed,tva&Expires=1716302178&ssig=3fYOV%2BsUTu",,[],#问界回应车辆起火司乘3人遇难#,-1.0,问界回应,['#问界回应车辆起火司乘3人遇难#']
weibo,5028642889927602,【#救援者讲述问界M7在高速追尾细节#：救援期间听到爆炸声】#问界M7追尾事故救援中曾发出爆炸声#4月29日，问界M7在山西一高速追尾养护车致3死持续引发关注，过路参与救援人员李先生向记者讲述救援经过。他说，他曾在肇事车辆后方摆放锥筒，提醒后方车辆绕行。李先生说，他们在救援过程中，肇事车辆还发出“嘭嘭的爆炸声音”。4月26日，侯平高速山西运城段一辆问界M7追尾养护浇水车后起火致3人死亡。山西省交通运输厅回应称高度关注此事，目前交警正在对事故具体原因进行调查。#问界M7追尾的养护车当时正浇水作业#（记者：张建斌 制作：礼牧周） [新京报我们视频的微博视频](http://t.cn/A6TeuGBm),2024-04-29 23:42:35,330,4710,1281,6124642021,新京报我们视频,新京报我们视频,https://weibo.com/6124642021/Oc18cFECC,post,"https://tvax2.sinaimg.cn/crop.0.0.1000.1000.1024/006GunaJly1h8vgedhtr8j30rs0rst9s.jpg?KID=imgbed,tva&Expires=1716302206&ssig=LgGEuLpHcK",,[],#问界M7追尾的养护车当时正浇水作业#,0.5,,['#问界M7追尾的养护车当时正浇水作业#']
weibo,5028273769154707,不是给任何品牌洗地，就说几个观点： 1、速度看上去只是2倍3倍，E可是4倍9倍的； 2、实验室里，目前多数试验是按照64km/h来做的，而且被撞的还得是个规则的物体； 3、再好的计算机仿真和再好的实验室碰撞，也无法模拟真实的道路碰撞。 不论是华为问界，还是日系德系，连装甲车也要遵循能量守恒定理。所以，没有什么“自动驾驶”，天王老子说了你也别信，命是自己的，保守主义才是我们人类存活万年的最宝贵经验总结。 #问界##专家谈问界m7碰撞后疑车门无法打开#,2024-04-28 23:15:50,16,933,389,1463946293,吴佩,吴佩,https://weibo.com/1463946293/ObRwQCpyz,post,"https://tvax1.sinaimg.cn/crop.0.0.996.996.1024/57420c35ly8fiy2if569jj20ro0rogoy.jpg?KID=imgbed,tva&Expires=1716302210&ssig=X3ZlEiBhl2",https://wx1.sinaimg.cn/orj960/57420c35ly1hp6y5ccr7mj20jw07ygll,"['https://wx1.sinaimg.cn/orj960/57420c35ly1hp6y5ccr7mj20jw07ygll', 'https://wx1.sinaimg.cn/orj960/57420c35ly1hp6y6b3w6cj20zk0k0gxu']",#专家谈问界M7碰撞后疑车门无法打开#,-0.5,,['#专家谈问界M7碰撞后疑车门无法打开#']
weibo,5028093318400917,#问界M7追尾大货车起火# 有网友26日在社交平台视频爆料，一辆黑色问界M7在高速路上追尾一辆大货车，问界M7前机舱着火。从事故视频来看，问界M7的隐藏式车把手并未弹出，有几人正在尝试砸车窗。 电动车碰撞起火是正常现象吗？ #问界M7碰撞起火车上三人遇难# #问界M7起火#  http://t.cn/A6Tda0cQ ,2024-04-28 11:18:47,4,415,17,2150708590,袁炫华,袁炫华,https://weibo.com/2150708590/ObMPNzfsF,post,"https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/8031356ely8hnyjsd71k6j20e80e83yy.jpg?KID=imgbed,tva&Expires=1716302240&ssig=4GFPOVk7yu",,[],#问界M7追尾大货车起火#,0.0,事故,"['#问界M7起火#', '#问界M7追尾大货车起火#']"
weibo,5029187512175739,#问界M7事故砸窗救援者在现场大哭# 阿知看了下，很明显这个记者在诱导受访者，真的是没节操啊... 注意是记者去提问“车里三个人都被撞晕了？”，救援的黑衣男子回答“嗯，对”。 并不是去问当时男子车里三人的状态，而是直接预设了一个都被撞晕了的状态[摊手] 新闻伦理呢？ ,2024-05-01 11:46:43,23,131,29,6890756658,知未科技,知未科技,https://weibo.com/6890756658/OcfiD980z,post,"https://tvax1.sinaimg.cn/crop.0.0.690.690.1024/007wkUAqly8h8w6fmobeyj30j60j6ab0.jpg?KID=imgbed,tva&Expires=1716302254&ssig=ananD%2F4e9W",https://wx1.sinaimg.cn/orj960/007wkUAqly1hp9vbis20qj30wk0i175v,['https://wx1.sinaimg.cn/orj960/007wkUAqly1hp9vbis20qj30wk0i175v'],#问界M7事故砸窗救援者在现场大哭#,-0.5,,['#问界M7事故砸窗救援者在现场大哭#']
weibo,5029001623767619,【#参与问界M7事故救援黑衣男子发声#：遗憾没救出被撞晕的3人】#问界M7事故砸窗救援者在现场大哭# 4月30日，问界M7追尾养护车事故中参与救援的黑衣男子接受记者采访称，“如果要是早一分钟（快一分钟），我都能把所有被困人拽出来，也算是个遗憾”。26日，侯平高速山西运城段一辆问界M7追尾养护车后起 ,2024-04-30 23:28:04,818,28332,3541,1951123110,紧急呼叫,紧急呼叫,https://weibo.com/1951123110/OcasOfO83,post,"https://tvax1.sinaimg.cn/crop.0.0.600.600.1024/744bc6a6ly8h8vhknyas2j20go0gojs2.jpg?KID=imgbed,tva&Expires=1716302262&ssig=W%2BGyA5Qyg4",,[],#问界M7事故砸窗救援者在现场大哭#,0.5,,['#问界M7事故砸窗救援者在现场大哭#']
weibo,5028815372554616,说一千道一万，这也是个追尾事故，不能因为死了人，事故认定方式、标准就变了[摊手]  还有很多反串黑在搞事  #问界M7事故家属向救援者致谢# ,2024-04-30 11:07:58,5,196,84,3272474385,文笙V,文笙V,https://weibo.com/3272474385/Oc5CpaIzu,post,"https://tvax1.sinaimg.cn/crop.0.0.824.824.1024/c30dff11ly8h0pj70jcraj20mw0mwdh0.jpg?KID=imgbed,tva&Expires=1716302267&ssig=R6kJqZkYg1",https://wx1.sinaimg.cn/orj960/c30dff11gy1hp8okw4wenj20u01ar48i,['https://wx1.sinaimg.cn/orj960/c30dff11gy1hp8okw4wenj20u01ar48i'],#问界M7事故家属向救援者致谢#,0.0,家属发声,['#问界M7事故家属向救援者致谢#']
weibo,5031358282336364,说真的，安全驾驶才是硬道理！这事故再次提醒我们，上车先系安全带，看似小事千万别掉以轻心！ #问界事故碰撞车速超过AEB工作范围# #问界公布山西运城车祸调查说明#,2024-05-07 11:32:35,0,402,37,7913987515,麻青衣7383侃车,麻青衣7383侃车,https://weibo.com/7913987515/Od9LS9NNi,retweet,"https://tvax4.sinaimg.cn/crop.0.0.600.600.1024/008DAhFVly8hoj4x0696fj30go0go0ul.jpg?KID=imgbed,tva&Expires=1716302268&ssig=yCK%2Bg7uXOK",,[],#问界公布山西运城车祸调查说明#,1.0,,['#问界公布山西运城车祸调查说明#']
weibo,5030225459021193,#车主称问界新M7行车时大灯突然熄灭#华为工作人员已经第一时间答复：车主设置了远光灯自动开启，行驶过程中远光灯自动打开，然后车主旋转灯光设置、拨动档杆的远近光灯开关，导致灯光反复开启关闭。  华为已第一时间回应，包括底下评论，网友也说明情况，媒体还继续炒作，真的婊[微笑][微笑][微笑] ,2024-05-04 08:31:09,0,69,17,7883763495,乱聊科技,乱聊科技,https://weibo.com/7883763495/OcGiJBQP7,post,"https://tvax1.sinaimg.cn/crop.0.0.485.485.1024/008Bxt1Jly8hjo4qduo0qj30dh0dh74w.jpg?KID=imgbed,tva&Expires=1716302326&ssig=39%2FleWytLL",,[],#车主称问界新M7行车时大灯突然熄灭#,-1.0,,['#车主称问界新M7行车时大灯突然熄灭#']
weibo,5028445505980065,#问界M7车祸四大疑问#如果借这个机会把一些造车设计的乱象规范一下也是好事。要敢于拒绝隐藏式门把手，不能国外车企盲动，国内车企盲从。乱象该包括中控、门窗等处不使用实体机械式开关，方向盘异形化等等。 ,2024-04-29 10:38:15,0,56,23,5983345070,就喊老公怎么了,就喊老公怎么了,https://weibo.com/5983345070/ObVZQp5GF,post,"https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/006wVvnEly8hpwyts905yj30e80e875i.jpg?KID=imgbed,tva&Expires=1716302339&ssig=V05JsXnz0O",https://wx1.sinaimg.cn/orj960/006wVvnEgy1hp7i3nlewyg3050050n15,['https://wx1.sinaimg.cn/orj960/006wVvnEgy1hp7i3nlewyg3050050n15'],#问界M7车祸四大疑问#,0.5,四大疑问_说明,['#问界M7车祸四大疑问#']
weibo,5029178207896419,家属已经发声希望事情到此为止，媒体却还是抓住流量不放，这是何缘故？  既然是事故就要聚焦事故，居然还弄一个#问界M7事故砸窗救援者在现场大哭#，谁遇到这种事情不通心，我理解救援者的心情，但是我不支持媒体消费救援者。 ,2024-05-01 11:09:45,4,34,27,6290642101,黑评VVV,黑评VVV,https://weibo.com/6290642101/Ocf3Cx8dB,post,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.1024/006RITnnly8ghiiodhptuj30ru0ruaa9.jpg?KID=imgbed,tva&Expires=1716302352&ssig=Xmql7qotNk",,[],#问界M7事故砸窗救援者在现场大哭#,-0.5,,['#问界M7事故砸窗救援者在现场大哭#']
weibo,5032524770444374,这是能上报纸，也是够离谱的… 果然是新中国成立以来，第一次车祸呀… #问界回应m7高速碰撞事故四大疑问##问界公布山西运城车祸调查说明##aito汽车发布山西问界m7事故说明# ,2024-05-10 16:47:48,6,249,33,1786278243,饭团先生在开车,饭团先生在开车,https://weibo.com/1786278243/OdE7j1RBk,post,"https://tvax2.sinaimg.cn/crop.0.0.300.300.1024/6a787163ly8hhkj7b5in5j208c08cwen.jpg?KID=imgbed,tva&Expires=1716302361&ssig=1tCwPTNMCF",https://wx1.sinaimg.cn/orj960/6a787163gy1hpkiky7p75j20u01iw77i,['https://wx1.sinaimg.cn/orj960/6a787163gy1hpkiky7p75j20u01iw77i'],#问界公布山西运城车祸调查说明#,-1.0,,"['#AITO汽车发布山西问界M7事故说明#', '#问界公布山西运城车祸调查说明#']"
weibo,5028278454191541,#问界M7起火事故隐藏式门把手疑似未弹出#可以的，三条人命你还限流撤热搜，你是压不住的，人命关天，良心呢？ ,2024-04-28 23:34:27,2,111,2,7761221681,静叹人生,静叹人生,https://weibo.com/7761221681/ObREphApv,post,"https://tvax1.sinaimg.cn/crop.0.0.512.512.1024/008tfiiRly8hlhr8da8y1j30e80e8jsm.jpg?KID=imgbed,tva&Expires=1716302365&ssig=zhmqfJCwMD",https://wx1.sinaimg.cn/orj960/008tfiiRly1hp6ywy5oi4j30u01v0wr4,"['https://wx1.sinaimg.cn/orj960/008tfiiRly1hp6ywy5oi4j30u01v0wr4', 'https://wx1.sinaimg.cn/orj960/008tfiiRly1hp6ywymqvyj30u01v07hc', 'https://wx1.sinaimg.cn/orj960/008tfiiRly1hp6ywyvjk4j30ng07x0t4']",#问界M7起火事故隐藏式门把手疑似未弹出#,-1.0,,['#问界M7起火事故隐藏式门把手疑似未弹出#']
weibo,5028871325880038,AEB是保你人车平安的吗？当然不是，AEB极端情况下牺牲胳膊大腿保你一条命都是好的了！AEB人家是努力保命的，车速快一些，车保不保不完全是AEB的事情，甚至你再开狠一点，能保命就不错了，一条腿一条胳膊都未必是AEB要保的事。 这个事去年我确实不太敢提，有些疯狂的网友不分青红皂白就相信车速越高激活，AEB水平越高，甚至有些媒体和网红也不分青红皂白开着车子用100+的车速去怼异型障碍物，这是在误导，因为AEB里的E，就是emergency，紧急的意思。 去年我要是提一嘴”AEB合理速度开启才是好的“估计被喷死。 我们常说，越是紧急状态下，人越是第一责任人，人会有避险动作（比如刹车、转向等），如果AEB的权限逾越人，直接帮你踩了一脚刹车，那么问题就来了： 第一个问题是它肯定干扰了驾驶，早期AEB有很多误触发的情况，引发追尾等，那个moment你本来想拧方向绕开的，结果一脚刹车干上前车了； 第二个问题就是，如果AEB非要证明自己很厉害，那就得提高反应车速才能获得反应时间，但这时候又容易引发后车追尾等连锁反应，甚至引发用户依赖。 本来，AEB不需要承担这么多风险的，在驾驶伦理的时候已经分得清清楚楚了，我AEB是帮你的，但尽力不尽义，最近一两年智驾为了证明存在感，干脆大包大揽，搞得AEB好像啥都能干，反正我对此是持谨慎意见的。 当然了，完全NOA状态下的AEB逻辑会有所不同，比方说它确实没有太多变道避险的能力，所以提升AEB反应速度，纯靠刹车解决问题，这是另一个场景下的讨论，有机会我和大家分析。 咋整？正确的搞法就是内行指挥内行，让AEB回到AEB的工作范畴中去。 最后说一点就是，天王老子给你说自动驾驶你也保持一份怀疑，尤其是标准的L2，它的算力、硬件、软件都做不了”保命“工作，那是辅助，驾驶辅助而已。#博世否认问界m7事故中使用其aeb##问界m7起火事故逝者家属发声##新能源汽车自动驾驶事故是谁的责任#,2024-04-30 14:50:19,22,634,150,1463946293,吴佩,吴佩,https://weibo.com/1463946293/Oc74EoFFk,post,"https://tvax1.sinaimg.cn/crop.0.0.996.996.1024/57420c35ly8fiy2if569jj20ro0rogoy.jpg?KID=imgbed,tva&Expires=1716302412&ssig=10ViHtb6Lb",https://wx1.sinaimg.cn/orj960/57420c35gy1hp8v42vlrcj22140o2tkc,"['https://wx1.sinaimg.cn/orj960/57420c35gy1hp8v42vlrcj22140o2tkc', 'https://wx1.sinaimg.cn/orj960/57420c35gy1hp8v08c9qmj20hs0bv756', 'https://wx1.sinaimg.cn/orj960/57420c35gy1hp8v08c6eoj20hs0a00tz', 'https://wx1.sinaimg.cn/orj960/57420c35gy1hp8v08ey51j20hs0a1mzc']",#博世否认问界M7事故中使用其AEB#,0.5,AEB,"['#问界M7起火事故逝者家属发声#', '#博世否认问界M7事故中使用其AEB#']"
